timestamp,device_id,device_role,alarm_id,alarm_name,severity,alarm_type,raise_or_clear,is_fault_episode,episode_id
2026-04-23 06:11:02.030941,ACCESS-061,access,0x08012234,hwInsSpaceLackAlarm,Warning,equipmentAlarm,Clear,False,
2026-04-23 06:13:05.914094,ACCESS-059,access,0x0813000F,hwUnstableAlarm,Warning,equipmentAlarm,Clear,True,EP-0581
2026-04-23 06:21:39.071467,ACCESS-098,access,0x00F1FE00,hwPayloadTypeNotMatch,Major,communicationsAlarm,Clear,False,
2026-04-23 06:24:13.399410,ACCESS-058,access,0x00F103A4,hwNtpMaxPacketRecvPerSec,Major,communicationsAlarm,Clear,False,
2026-04-23 06:25:59.242191,ACCESS-098,access,0x0F012052,hwImaGroupTxClkMismatch,Minor,communicationsAlarm,Raise,False,
2026-04-23 06:27:12.704723,ACCESS-031,access,0x0813001B,hwPowerInvalid,Critical,equipmentAlarm,Raise,False,
2026-04-23 06:30:04.330968,ACCESS-115,access,0x0AEB201C,hwEDSGLicenseExpireResume,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 06:33:21.615353,CORE-004,core,0x08390004,hwIpv4PrefixExceed,Major,qualityOfServiceAlarm,Clear,False,
2026-04-23 06:40:01.072728,ACCESS-042,access,0x09AF000C,hwPtpFrequencyLockFail,Major,equipmentAlarm,Raise,False,
2026-04-23 06:45:56.961100,ACCESS-042,access,0x09AF000A,hwPTPRingFiberLengthChangeResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 06:50:20.900331,ACCESS-071,access,0x09AC0008,UNEXPECTEDMAC,Minor,communicationsAlarm,Clear,False,
2026-04-23 07:01:42.866685,ACCESS-031,access,0x0801220D,hwPhysicalPortCrcPerWarning,Critical,equipmentAlarm,Raise,False,
2026-04-23 07:07:19.288406,ACCESS-068,access,0x0801220D,hwPhysicalPortCrcPerWarning,Critical,equipmentAlarm,Raise,False,
2026-04-23 07:08:19.570049,ACCESS-041,access,0x00F10541,hwXQoSReceivedMultiPauseFrameInterfaceDown,Major,communicationsAlarm,Clear,False,
2026-04-23 07:11:22.183320,ACCESS-099,access,0x00F10441,hwWarrantyMissingSession,Minor,qualityOfServiceAlarm,Raise,False,
2026-04-23 07:12:43.306262,ACCESS-099,access,0x08132140,hwIfMonitorSdhB2ErrorRising,Major,communicationsAlarm,Raise,False,
2026-04-23 07:14:12.559083,ACCESS-042,access,0x00F100EA,hwCGNGlobalPoolExhaustAlarm,Warning,communicationsAlarm,Raise,False,
2026-04-23 07:16:27.022077,ACCESS-091,access,0x00F1037E,hwCGNVSUBBandwidthExhaustAlarm,Warning,qualityOfServiceAlarm,Clear,True,EP-1435
2026-04-23 07:22:11.611930,ACCESS-031,access,0x00F1FF72,hwL3ucBoardNotSupportFunction,Warning,equipmentAlarm,Raise,False,
2026-04-23 07:39:59.438942,ACCESS-058,access,0x00F100DB,ospfImptLsaThresholdExceed,Minor,qualityOfServiceAlarm,Clear,False,
2026-04-23 07:44:57.234196,ACCESS-115,access,0x00F103C3,TWAMP_MEM_TWOWAY_DELAY,Warning,qualityOfServiceAlarm,Raise,False,
2026-04-23 07:49:27.349075,ACCESS-085,access,0x00F1FFF5,hwLacTunnelExceedResume,Major,communicationsAlarm,Clear,False,
2026-04-23 07:50:21.604504,ACCESS-115,access,0x0949001E,hwLpUneqVc12Alarm,Minor,communicationsAlarm,Raise,False,
2026-04-23 07:58:30.268752,ACCESS-112,access,0x00F10096,isisLspSeqMaxReach,Critical,communicationsAlarm,Raise,False,
2026-04-23 07:59:48.417324,ACCESS-031,access,0x00F10069,hwCmuInvalid,Warning,equipmentAlarm,Clear,False,
2026-04-23 08:03:32.309456,ACCESS-098,access,0x00F101C6,hwCGNServerMapNumThresholdAlarm,Warning,communicationsAlarm,Raise,False,
2026-04-23 08:20:01.132909,ACCESS-098,access,0x0D4F0000,hwVplsVsiDown,Major,communicationsAlarm,Clear,False,
2026-04-23 08:22:34.340027,ACCESS-099,access,0x08572009,hwMpUp,Warning,communicationsAlarm,Clear,False,
2026-04-23 08:31:08.339435,ACCESS-065,access,0x00F102B9,hwL2mcGlobalEntryThresholdResume,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 08:31:36.485425,EDGE-013,edge,0x00F1006D,hwPtpTimeSourceClockClassDeclineResume,Major,equipmentAlarm,Clear,False,
2026-04-23 08:31:52.200112,ACCESS-099,access,0x00F10396,SRV6_LOCAL_SID_ROUTE_CONFLICT,Warning,communicationsAlarm,Raise,False,
2026-04-23 08:36:01.398002,ACCESS-082,access,0x00F10305,hwHttpsCertInvalid,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 08:42:13.491387,ACCESS-079,access,0x00F102AE,hwDHCPCIpConflictConfigAlm,Major,communicationsAlarm,Raise,False,
2026-04-23 08:42:40.467550,ACCESS-031,access,0x00F10239,hwPackageDamagedAlarm,Major,environmentalAlarm,Raise,False,
2026-04-23 08:51:48.968171,ACCESS-099,access,0x09110002,L3V_TRAP_MID_EXCEED,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 08:55:49.173561,ACCESS-099,access,0x00F10167,OSPFV3_ROUTE_BE_DEL_BY_PURGE_EXACT,Critical,qualityOfServiceAlarm,Raise,True,EP-1885
2026-04-23 08:59:46.270157,CORE-003,core,0x08272004,hwAdminLoginFailed,Minor,qualityOfServiceAlarm,Raise,False,
2026-04-23 09:06:57.273046,ACCESS-109,access,0x00F1001F,hwOtuAisAlarm,Warning,communicationsAlarm,Raise,False,
2026-04-23 09:08:07.786329,ACCESS-115,access,0x00F100DB,ospfImptLsaThresholdExceed,Minor,qualityOfServiceAlarm,Clear,False,
2026-04-23 09:17:47.441561,ACCESS-098,access,0x00F102CB,hwMgmdGMPInterfaceLimit,Major,qualityOfServiceAlarm,Raise,True,EP-2340
2026-04-23 09:27:37.576691,ACCESS-083,access,0x08012192,hwDownMicroSwitchOpen,Minor,equipmentAlarm,Clear,False,
2026-04-23 09:31:39.087669,ACCESS-099,access,0x00F102C5,PIM_RPF_RT_FLAPPING,Minor,communicationsAlarm,Raise,False,
2026-04-23 09:35:41.098361,ACCESS-058,access,0x000034C5,hwPwApsOutAge,Minor,qualityOfServiceAlarm,Raise,False,
2026-04-23 09:50:47.928513,ACCESS-119,access,0x00F1006D,hwPtpTimeSourceClockClassDecline,Major,equipmentAlarm,Raise,False,
2026-04-23 09:53:48.465657,ACCESS-115,access,0x0CA4200F,IFIT_DYNFLOW_INGRESS_REACH_THRESHOLD,Warning,processingErrorAlarm,Raise,False,
2026-04-23 09:55:25.556627,ACCESS-058,access,0x00F103A2,hwGtlItemExpire,Critical,qualityOfServiceAlarm,Clear,False,
2026-04-23 09:55:52.515463,ACCESS-058,access,0x00F1014A,isisRouteBeDeletedByPurgeExact,Critical,communicationsAlarm,Raise,False,
2026-04-23 09:59:21.601728,EDGE-026,edge,0x0000344D,hwL2vpnOamLck,Major,communicationsAlarm,Raise,False,
2026-04-23 10:02:52.192164,ACCESS-052,access,0x00F1043D,hwEmdiBierOutRtpLrOverThreshold,Warning,qualityOfServiceAlarm,Raise,False,
2026-04-23 10:13:01.458046,ACCESS-071,access,0x00F1FFD0,hwRpkiSessionAspaExceedLimit,Major,communicationsAlarm,Raise,False,
2026-04-23 10:15:02.395972,ACCESS-046,access,0x08130091,hwB2TcaAlarm,Minor,communicationsAlarm,Clear,False,
2026-04-23 10:16:28.468685,ACCESS-112,access,0x0813007E,hwOofAlarm,Critical,communicationsAlarm,Clear,False,
2026-04-23 10:19:47.113446,EDGE-029,edge,0x0F012054,hwImaLinkFeTxUnusableAlarm,Minor,communicationsAlarm,Clear,False,
2026-04-23 10:22:59.726760,ACCESS-058,access,0x00010053,hwMplsOamFDI,Major,communicationsAlarm,Raise,False,
2026-04-23 10:24:08.808481,ACCESS-072,access,0x70122013,hwL3vpnIpv6PrefixExceed,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 10:24:34.917478,ACCESS-031,access,0x00F102B3,hwPtpPortAttrMisMatch,Minor,equipmentAlarm,Raise,False,
2026-04-23 10:26:57.976414,EDGE-012,edge,0x0AEB2036,hwAAAAccessUserResourceOrCpuAlarm,Warning,qualityOfServiceAlarm,Raise,False,
2026-04-23 10:36:32.617731,CORE-004,core,0x09E62006,hwBaseArpVlanCarEnhanceTrap,Warning,equipmentAlarm,Clear,False,
2026-04-23 10:46:24.557547,ACCESS-065,access,0x00F1052A,hwBgpPdPeerAddrFamilyRouteThresholdExceedClear,Major,communicationsAlarm,Clear,False,
2026-04-23 10:46:55.652856,ACCESS-065,access,0x080121F1,hwIOSwitchOneAlarmResume,Major,equipmentAlarm,Clear,False,
2026-04-23 10:53:39.856025,ACCESS-061,access,0x08012272,hwTmPerformanceALarm,Warning,equipmentAlarm,Clear,False,
2026-04-23 11:12:34.675481,ACCESS-119,access,0x00F101BA,hwPortPhysicalRateDegradeAlarmResume,Major,environmentalAlarm,Clear,False,
2026-04-23 11:13:17.573346,ACCESS-042,access,0x080121F3,hwIOSwitchThreeAlarmResume,Major,equipmentAlarm,Clear,False,
2026-04-23 11:15:28.665325,ACCESS-058,access,0x00F1FEF8,hwCesDcrUnlock,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 11:20:37.872342,ACCESS-058,access,0x0F01207D,hwAcBlockAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 11:22:26.167729,ACCESS-065,access,0x0AD92000,LPT_CFG_CLOSEPORT,Major,equipmentAlarm,Raise,False,
2026-04-23 11:23:06.537779,ACCESS-058,access,0x00F1008A,hwCGNUserTableThresholdBoardAlarm,Warning,communicationsAlarm,Clear,False,
2026-04-23 11:30:59.725750,ACCESS-115,access,0x00F101FD,hwRdiAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 11:34:25.616794,EDGE-017,edge,0x000033F7,isisDatabaseOverload,Major,communicationsAlarm,Raise,False,
2026-04-23 11:39:52.848257,ACCESS-065,access,0x080121D5,hwBoardResetByCmd,Minor,equipmentAlarm,Clear,False,
2026-04-23 11:40:04.849908,ACCESS-065,access,0x0813006D,hwEntityRegFail,Major,equipmentAlarm,Raise,False,
2026-04-23 11:40:15.328408,ACCESS-061,access,0x08130059,hwOpticalInvalid,Critical,equipmentAlarm,Clear,False,
2026-04-23 11:40:28.858209,ACCESS-119,access,0x00F10198,hwPowerFailureAlarm,Critical,equipmentAlarm,Raise,False,
2026-04-23 11:43:28.067617,ACCESS-119,access,0x0AE9204F,hwVPNIPv6PoolUsageReachThreshold,Warning,equipmentAlarm,Raise,False,
2026-04-23 12:14:23.852687,ACCESS-119,access,0x09AF0012,hwPtpAcrSyncBadResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 12:18:02.235117,EDGE-028,edge,0x00F1FFAC,hwIPsecServiceFaultAlarm,Major,communicationsAlarm,Clear,False,
2026-04-23 12:18:17.941920,ACCESS-031,access,0x00F1053C,MINISYSTEM_CONFIG_RECOVERY,Major,equipmentAlarm,Clear,False,
2026-04-23 12:31:37.133087,EDGE-030,edge,0x0F012059,hwOcdAlarm,Major,communicationsAlarm,Clear,False,
2026-04-23 12:31:59.994678,ACCESS-104,access,0x00F1FDF7,isisNbrReachThreshold,Warning,communicationsAlarm,Clear,False,
2026-04-23 12:33:42.618027,ACCESS-058,access,0x00F10386,hwVstmMacExceed,Minor,qualityOfServiceAlarm,Raise,True,EP-2396
2026-04-23 12:37:27.731130,ACCESS-032,access,0x00F103E8,hwIfitExceedInstanceThreshold,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 12:43:49.020877,ACCESS-065,access,0x00F1FF1B,hwCGNWarmlbGlobalPoolExhaustResumeAlarm,Warning,communicationsAlarm,Clear,False,
2026-04-23 13:09:02.183788,ACCESS-031,access,0x08012091,hwOpticalTunableNotMatch,Warning,equipmentAlarm,Clear,False,
2026-04-23 13:09:08.995623,ACCESS-065,access,0x09AF0009,hwPtpTimeSyncFaulty,Warning,equipmentAlarm,Raise,True,EP-0740
2026-04-23 13:17:15.662763,ACCESS-077,access,0x00010053,hwMplsOamFDI,Major,communicationsAlarm,Clear,False,
2026-04-23 13:17:34.756304,ACCESS-031,access,0x0813001D,hwPowerFail,Critical,equipmentAlarm,Raise,True,EP-0863
2026-04-23 13:22:01.526557,ACCESS-115,access,0x00F1FF14,hwMflpBdAcSubVidResume,Warning,communicationsAlarm,Clear,False,
2026-04-23 13:22:03.478906,ACCESS-115,access,0x00F10397,hwIfitStaticFlowExceedSpecThreshold,Warning,qualityOfServiceAlarm,Raise,False,
2026-04-23 13:30:56.492627,ACCESS-115,access,0x0813008C,hwHpJ1TiuAlarm,Critical,communicationsAlarm,Clear,False,
2026-04-23 13:41:09.114711,ACCESS-036,access,0x00F1035D,hwMasterKeyExpiredResume,Major,qualityOfServiceAlarm,Clear,False,
2026-04-23 13:43:37.381217,CORE-008,core,0x08132140,hwIfMonitorSdhB2ErrorRising,Major,communicationsAlarm,Raise,False,
2026-04-23 13:46:25.741030,ACCESS-042,access,0x09AF0004,hwClockSourceOutputBelowThresholdResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 13:53:01.598621,ACCESS-061,access,0x08130001,hwChassisRemove,Critical,equipmentAlarm,Raise,False,
2026-04-23 14:01:36.524585,ACCESS-115,access,0x0FF92005,hwDpsRevokeDueToLocalResume,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 14:25:38.943175,ACCESS-077,access,0x00F101FA,hwAisAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 14:29:45.118270,CORE-005,core,0x00F103A0,hwPtpPortPtsf,Minor,equipmentAlarm,Raise,False,
2026-04-23 14:29:46.674944,ACCESS-099,access,0x00F10167,OSPFV3_ROUTE_BE_DEL_BY_PURGE_EXACT,Critical,qualityOfServiceAlarm,Clear,True,EP-1885
2026-04-23 14:30:35.329775,ACCESS-042,access,0x09A1200D,hwLoopDetectWithoutBlock,Warning,equipmentAlarm,Raise,False,
2026-04-23 14:35:01.195747,ACCESS-115,access,0x0859200B,hwEthernetARPThresholdExceedAlarm,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 14:41:10.430641,ACCESS-042,access,0x00F101D9,hwFlexEPhyLocalFaultAlarm,Minor,equipmentAlarm,Clear,False,
2026-04-23 14:42:13.819927,CORE-005,core,0x08130050,hwPowerUnusable,Warning,equipmentAlarm,Clear,False,
2026-04-23 14:49:50.819900,ACCESS-064,access,0x0813005D,hwEntityCheckFail,Major,equipmentAlarm,Raise,False,
2026-04-23 14:59:04.239766,ACCESS-061,access,0x0813001F,hwPowerRemove,Critical,equipmentAlarm,Raise,False,
2026-04-23 15:03:59.333892,ACCESS-117,access,0x00F103FA,hwIPSecLicenseExhaustAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 15:08:56.921204,ACCESS-042,access,0x00F103E3,hwEvpnStickyMacConflict,Major,equipmentAlarm,Raise,False,
2026-04-23 15:15:23.382110,ACCESS-054,access,0x08520006,hwErrordown,Warning,communicationsAlarm,Clear,False,
2026-04-23 15:15:50.519479,ACCESS-077,access,0x00F100E2,ospfv3ImptLsaMaxExceed,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 15:16:29.070675,ACCESS-115,access,0x0D30204F,OMUSyncFail,Major,processingErrorAlarm,Raise,False,
2026-04-23 15:17:46.501788,ACCESS-115,access,0x00F1046E,hwIPSecPkiCmpDownloadCertFail,Major,communicationsAlarm,Clear,False,
2026-04-23 15:21:14.722178,ACCESS-115,access,0x00F10086,hwCGNPortUsageOfSpecificIpPreBoardAlarm,Warning,communicationsAlarm,Raise,True,EP-1324
2026-04-23 15:24:05.066986,ACCESS-119,access,0x09E6200B,hwBaseNdVlanCarTrap,Warning,equipmentAlarm,Raise,False,
2026-04-23 15:30:52.700422,ACCESS-037,access,0x0A5F2000,hwDHCPCAllocIpFailAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 15:38:56.708473,ACCESS-119,access,0x0AE92007,hwUsedIPv6AddressAlarmResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 15:42:50.919637,ACCESS-119,access,0x081300B4,hwChassisFail,Critical,equipmentAlarm,Raise,True,EP-0336
2026-04-23 15:45:45.064868,ACCESS-042,access,0x081300B4,hwChassisFail,Critical,equipmentAlarm,Raise,False,
2026-04-23 15:49:13.882614,ACCESS-077,access,0x081300B4,hwChassisFail,Critical,equipmentAlarm,Raise,False,
2026-04-23 16:03:13.294056,ACCESS-086,access,0x09490016,hwCposE1LmfaAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 16:18:08.939225,ACCESS-042,access,0x00F101BA,hwPortPhysicalRateDegradeAlarmResume,Major,environmentalAlarm,Clear,False,
2026-04-23 16:18:20.752051,ACCESS-042,access,0x08130001,hwChassisRemove,Critical,equipmentAlarm,Raise,True,EP-1174
2026-04-23 16:24:16.610856,ACCESS-111,access,0x00F101F9,hwXQoSRedirectNextHopInvalidAlarm,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 16:26:21.020663,ACCESS-077,access,0x08682003,hwAclUrlIPExceed,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 16:28:44.475951,CORE-005,core,0x08012007,hwBandwidthOfAllBoardsExceedsThresholdAlarm,Critical,equipmentAlarm,Raise,False,
2026-04-23 16:29:39.292966,ACCESS-061,access,0x0813002E,hwBoardInvalid,Critical,equipmentAlarm,Clear,False,
2026-04-23 16:30:43.728257,ACCESS-077,access,0x00F10248,hwNHRPDynPeerThresholdExceedAlarm,Warning,communicationsAlarm,Raise,False,
2026-04-23 16:37:26.120255,ACCESS-061,access,0x09AF000D,hwPtpExtTimePortLostResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 16:51:10.428956,CORE-005,core,0x0AE92013,hwIPv6AddressExhaustAlarmResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 17:06:11.611409,EDGE-022,edge,0x00F103F8,hwRouteLoopDetected,Critical,communicationsAlarm,Raise,False,
2026-04-23 17:25:07.759904,ACCESS-065,access,0x00F10016,hwCGNSessionExhaustAlarm,Major,communicationsAlarm,Clear,False,
2026-04-23 17:25:25.641213,ACCESS-042,access,0x08130001,hwChassisRemove,Critical,equipmentAlarm,Clear,True,EP-1174
2026-04-23 17:27:38.109889,ACCESS-077,access,0x000034C9,NEIP_CONFUSION,Major,communicationsAlarm,Raise,False,
2026-04-23 17:37:39.107173,EDGE-030,edge,0x082A2003,REMOTE_SYNC_CONFIG_FAILED,Major,communicationsAlarm,Raise,False,
2026-04-23 17:39:02.288530,ACCESS-087,access,0x08012232,hwDataplaneCpuOverloadAlarm,Major,equipmentAlarm,Raise,False,
2026-04-23 17:44:09.464171,ACCESS-065,access,0x09AF0009,hwPtpTimeSyncResume,Warning,equipmentAlarm,Clear,True,EP-0740
2026-04-23 17:48:46.586163,ACCESS-061,access,0x09A1200D,hwLoopDetectWithoutBlock,Warning,equipmentAlarm,Raise,True,EP-0009
2026-04-23 17:54:43.418101,ACCESS-065,access,0x09AC0000,UNEXPECTEDMEGLEVEL,Critical,communicationsAlarm,Raise,False,
2026-04-23 18:11:46.445220,ACCESS-119,access,0x081300B4,hwChassisFail,Critical,equipmentAlarm,Clear,True,EP-0336
2026-04-23 18:31:25.513174,ACCESS-043,access,0x080121D4,hwCardResetByCmd,Minor,equipmentAlarm,Clear,True,EP-1076
2026-04-23 18:46:15.335912,ACCESS-031,access,0x00F1FFE9,hwL2mcBoardGMPEntryLimit,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 18:49:04.742467,EDGE-022,edge,0x08012234,hwInsSpaceLackAlarm,Warning,equipmentAlarm,Clear,False,
2026-04-23 18:50:36.814558,EDGE-022,edge,0x09AF000C,hwPtpFrequencyLockFail,Major,equipmentAlarm,Raise,False,
2026-04-23 19:03:48.096627,ACCESS-031,access,0x0813001D,hwPowerFail,Critical,equipmentAlarm,Clear,True,EP-0863
2026-04-23 19:16:40.757285,ACCESS-117,access,0x00F1FDE3,hwIPsecSaCountExhaustAlarmResume,Major,communicationsAlarm,Clear,False,
2026-04-23 19:17:23.640408,CORE-005,core,0x00F10244,hwDamagedRunningPatchRecovered,Major,environmentalAlarm,Clear,False,
2026-04-23 19:20:24.988333,CORE-005,core,0x00F101D9,hwFlexEPhyLocalFaultAlarm,Minor,equipmentAlarm,Raise,False,
2026-04-23 19:20:37.664678,ACCESS-080,access,0x00F10017,hwCGNSpecificIpExhaustAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 19:22:40.379801,EDGE-026,edge,0x08012272,hwTmPerformanceALarm,Warning,equipmentAlarm,Raise,False,
2026-04-23 19:34:08.813784,EDGE-019,edge,0x095E2022,hwFwdDataChannelFaultAlarm,Warning,qualityOfServiceAlarm,Raise,False,
2026-04-23 19:36:31.841532,ACCESS-065,access,0x0CA42013,IFIT_MEASURE_FLOW_REACH_THRESHOLD_RESUME,Warning,processingErrorAlarm,Clear,False,
2026-04-23 19:53:44.008743,EDGE-030,edge,0x00F10015,hwCGNPortUsageOfSpecificIpPreAlarm,Warning,communicationsAlarm,Raise,False,
2026-04-23 20:02:16.723322,EDGE-027,edge,0x08130050,hwPowerUnusable,Warning,equipmentAlarm,Clear,False,
2026-04-23 20:03:03.669444,EDGE-025,edge,0x00F10044,hwMplsDynamicLabelThresholdExceed,Warning,communicationsAlarm,Raise,False,
2026-04-23 20:11:05.716159,ACCESS-065,access,0x0801207A,hwLaserNoFited,Critical,communicationsAlarm,Clear,False,
2026-04-23 20:11:59.431866,ACCESS-046,access,0x00F103E2,hwBgpRouteLoopDetectedClear,Critical,communicationsAlarm,Clear,False,
2026-04-23 20:21:02.576596,EDGE-019,edge,0x00F103ED,TWAMP_MEM_TWOWAY_LOC,Major,qualityOfServiceAlarm,Clear,False,
2026-04-23 20:25:27.535204,ACCESS-112,access,0x00F1054A,hwComponentBackupFail,Warning,processingErrorAlarm,Clear,False,
2026-04-23 20:25:59.899218,EDGE-016,edge,0x00F102A4,hwGtlFeatureFunInactive,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 20:28:11.333316,ACCESS-065,access,0x00F102BC,hwSidResourceTotalCountExceed,Minor,communicationsAlarm,Raise,False,
2026-04-23 20:28:55.801574,ACCESS-077,access,0x00F10045,hwMplsLspThresholdExceedClear,Minor,qualityOfServiceAlarm,Clear,False,
2026-04-23 20:36:42.128999,ACCESS-110,access,0x08130099,hwEntityCommunicateError,Critical,equipmentAlarm,Raise,False,
2026-04-23 20:37:59.033238,ACCESS-080,access,0x00F1052B,hwIpRanDcnSerialReachLimit,Major,equipmentAlarm,Clear,True,EP-0759
2026-04-23 20:43:46.292967,CORE-007,core,0x00F100A6,hwIPSecPkiLdapGetCrlSuccess,Major,communicationsAlarm,Clear,False,
2026-04-23 20:53:11.375527,ACCESS-077,access,0x00F102AF,hwModeChannelBandwidthAlarm,Warning,processingErrorAlarm,Raise,False,
2026-04-23 20:54:55.296222,ACCESS-062,access,0x08012236,hwVfpSysCheckErr,Major,equipmentAlarm,Raise,False,
2026-04-23 20:59:27.064885,ACCESS-120,access,0x0000367E,BIM_MEMORY_FULL,Major,processingErrorAlarm,Clear,False,
2026-04-23 21:10:47.135522,ACCESS-112,access,0x08130087,hwPrdiAlarm,Minor,communicationsAlarm,Raise,False,
2026-04-23 21:14:03.079675,ACCESS-073,access,0x00F1FF4B,CONFIGURATION_UNSAVED,Major,qualityOfServiceAlarm,Clear,False,
2026-04-23 21:17:09.468266,EDGE-026,edge,0x0813001D,hwPowerFail,Critical,equipmentAlarm,Clear,False,
2026-04-23 21:24:11.499781,ACCESS-065,access,0x00F10023,hwOtuLomAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 21:26:55.148931,ACCESS-077,access,0x08130076,hwOutputErrorAlarm,Critical,processingErrorAlarm,Raise,True,EP-1783
2026-04-23 21:28:22.462720,ACCESS-061,access,0x09A1200D,hwLoopDetectWithoutBlockResume,Warning,equipmentAlarm,Clear,True,EP-0009
2026-04-23 21:38:42.018719,ACCESS-065,access,0x000032F7,PASSWORD_NEED_CHANGE,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 21:40:05.293295,CORE-005,core,0x0C19200B,hwRanApsK1K2Mismatch,Warning,processingErrorAlarm,Raise,False,
2026-04-23 21:42:43.282483,ACCESS-065,access,0x00F10167,OSPFV3_ROUTE_BE_DEL_BY_PURGE_EXACT,Critical,qualityOfServiceAlarm,Clear,False,
2026-04-23 21:49:11.301697,ACCESS-100,access,0x00F1FE98,hwBoardRoleAbnormal,Critical,equipmentAlarm,Raise,False,
2026-04-23 21:50:02.017483,ACCESS-065,access,0x00F101F9,hwXQoSRedirectNextHopInvalidAlarm,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 21:57:30.743299,EDGE-029,edge,0x0AE9204F,hwVPNIPv6PoolUsageReachThresholdResume,Warning,equipmentAlarm,Clear,False,
2026-04-23 22:23:25.622655,EDGE-030,edge,0x00F10068,hwhqosPortQueueStatDiscardAlarmResume,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-23 22:23:46.327305,CORE-005,core,0x00F10458,hwL3ucBoardNotSupportIpv6Gre,Warning,equipmentAlarm,Clear,False,
2026-04-23 22:26:00.310502,ACCESS-110,access,0x08130056,hwCardFail,Critical,equipmentAlarm,Clear,False,
2026-04-23 22:48:42.246079,EDGE-025,edge,0x00010052,hwMplsOamExcess,Minor,communicationsAlarm,Raise,False,
2026-04-23 22:55:41.546481,ACCESS-113,access,0x00F101B5,hwLicenseEffectServiceAlarm,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 23:01:16.472053,ACCESS-105,access,0x00F100AC,hwY1731TunnelNonSupport,Minor,qualityOfServiceAlarm,Raise,False,
2026-04-23 23:04:26.798523,CORE-005,core,0x000100A0,TUNNEL_APS_TYPEMISMATCH,Minor,communicationsAlarm,Clear,False,
2026-04-23 23:05:33.570574,ACCESS-077,access,0x08130076,hwOutputErrorAlarm,Critical,processingErrorAlarm,Clear,True,EP-1783
2026-04-23 23:13:58.998700,EDGE-017,edge,0x00F1045D,hwDhcpSnpBindTblExhaustResume,Major,qualityOfServiceAlarm,Clear,False,
2026-04-23 23:19:08.603442,ACCESS-032,access,0x00F1013F,hwVSUDevicePerformanceExhaustAlarm,Major,communicationsAlarm,Raise,False,
2026-04-23 23:31:27.466656,ACCESS-065,access,0x00F10248,hwNHRPDynPeerThresholdExceedResume,Warning,communicationsAlarm,Clear,False,
2026-04-23 23:32:28.484049,ACCESS-065,access,0x00F10089,hwCGNUserTableExhaustBoardAlarm,Major,communicationsAlarm,Clear,False,
2026-04-23 23:36:03.063221,ACCESS-078,access,0x00F102CB,hwMgmdGMPInterfaceLimit,Major,qualityOfServiceAlarm,Raise,False,
2026-04-23 23:56:04.061194,EDGE-012,edge,0x00F1023F,hwBoardFwdMsgCongest,Major,processingErrorAlarm,Raise,False,
2026-04-24 00:02:56.905166,ACCESS-037,access,0x0F012044,hwAtmPwMisorderPktExcAlarm,Major,communicationsAlarm,Clear,False,
2026-04-24 00:16:08.708934,ACCESS-090,access,0x09E02003,hwXQoSCprlDiscardedPacketAlarm,Warning,communicationsAlarm,Clear,False,
2026-04-24 00:19:47.660007,CORE-005,core,0x08012007,hwBandwidthOfAllBoardsExceedsThresholdAlarm,Critical,equipmentAlarm,Raise,True,EP-0426
2026-04-24 00:29:17.019291,ACCESS-100,access,0x0A11200D,hwEvplCCCDownAlarm,Minor,equipmentAlarm,Raise,False,
2026-04-24 00:34:04.959747,ACCESS-065,access,0x00F1FDD2,hwXQoSIFBUserQueueResourceOverLoadAlarmClear,Warning,qualityOfServiceAlarm,Clear,False,
2026-04-24 00:35:41.541668,CORE-001,core,0x0813001D,hwPowerFail,Critical,equipmentAlarm,Raise,False,
